service_id,date,exception_type
"3441_345392","20220323","1"
"3441_345392","20220324","1"
"3441_345392","20220325","1"
"3441_345392","20220326","1"
"3441_345392","20220328","1"
"3441_345392","20220329","1"
"3441_345392","20220330","1"
"3441_345392","20220331","1"
"3441_345393","20220303","1"
"3441_345393","20220310","1"
"3441_345393","20220317","1"
"3441_345393","20220324","1"
"3441_345393","20220331","1"
"3441_345394","20220228","1"
"3441_345394","20220301","1"
"3441_345394","20220302","1"
"3441_345394","20220303","1"
"3441_345394","20220304","1"
"3441_345394","20220305","1"
"3441_345394","20220307","1"
"3441_345394","20220308","1"
"3441_345394","20220309","1"
"3441_345394","20220310","1"
"3441_345394","20220311","1"
"3441_345394","20220312","1"
"3441_345394","20220314","1"
"3441_345394","20220315","1"
"3441_345394","20220316","1"
"3441_345394","20220317","1"
"3441_345394","20220318","1"
"3441_345394","20220319","1"
"3441_345394","20220321","1"
"3441_345394","20220322","1"
"3441_345394","20220323","1"
"3441_345394","20220324","1"
"3441_345394","20220325","1"
"3441_345394","20220326","1"
"3441_345394","20220328","1"
"3441_345394","20220329","1"
"3441_345394","20220330","1"
"3441_345394","20220331","1"
"3441_345395","20220228","1"
"3441_345395","20220301","1"
"3441_345395","20220302","1"
"3441_345395","20220303","1"
"3441_345395","20220304","1"
"3441_345395","20220305","1"
"3441_345395","20220307","1"
"3441_345395","20220308","1"
"3441_345395","20220309","1"
"3441_345395","20220310","1"
"3441_345395","20220311","1"
"3441_345395","20220312","1"
"3441_345395","20220314","1"
"3441_345395","20220315","1"
"3441_345395","20220316","1"
"3441_345395","20220317","1"
"3441_345395","20220318","1"
"3441_345395","20220319","1"
"3441_345395","20220321","1"
"3441_345395","20220322","1"
"3441_345395","20220323","1"
"3441_345395","20220324","1"
"3441_345395","20220325","1"
"3441_345395","20220326","1"
"3441_345395","20220328","1"
"3441_345395","20220329","1"
"3441_345395","20220330","1"
"3441_345395","20220331","1"
"3441_345396","20220228","1"
"3441_345396","20220301","1"
"3441_345396","20220302","1"
"3441_345396","20220303","1"
"3441_345396","20220304","1"
"3441_345396","20220307","1"
"3441_345396","20220308","1"
"3441_345396","20220309","1"
"3441_345396","20220310","1"
"3441_345396","20220311","1"
"3441_345396","20220314","1"
"3441_345396","20220315","1"
"3441_345396","20220316","1"
"3441_345396","20220317","1"
"3441_345396","20220318","1"
"3441_345396","20220321","1"
"3441_345396","20220322","1"
"3441_345396","20220323","1"
"3441_345396","20220324","1"
"3441_345396","20220325","1"
"3441_345396","20220328","1"
"3441_345396","20220329","1"
"3441_345396","20220330","1"
"3441_345396","20220331","1"
"3441_345397","20220228","1"
"3441_345397","20220302","1"
"3441_345397","20220303","1"
"3441_345397","20220305","1"
"3441_345397","20220307","1"
"3441_345397","20220309","1"
"3441_345397","20220310","1"
"3441_345397","20220312","1"
"3441_345397","20220314","1"
"3441_345397","20220316","1"
"3441_345397","20220317","1"
"3441_345397","20220319","1"
"3441_345397","20220321","1"
"3441_345397","20220323","1"
"3441_345397","20220324","1"
"3441_345397","20220326","1"
"3441_345397","20220328","1"
"3441_345397","20220330","1"
"3441_345397","20220331","1"
"3441_345398","20220301","1"
"3441_345398","20220304","1"
"3441_345398","20220308","1"
"3441_345398","20220311","1"
"3441_345398","20220315","1"
"3441_345398","20220318","1"
"3441_345398","20220322","1"
"3441_345398","20220325","1"
"3441_345398","20220329","1"
"3441_345399","20220305","1"
"3441_345399","20220312","1"
"3441_345399","20220319","1"
"3441_345399","20220326","1"
"3441_345400","20220228","1"
"3441_345400","20220301","1"
"3441_345400","20220302","1"
"3441_345400","20220303","1"
"3441_345400","20220304","1"
"3441_345400","20220305","1"
"3441_345400","20220307","1"
"3441_345400","20220308","1"
"3441_345400","20220309","1"
"3441_345400","20220310","1"
"3441_345400","20220311","1"
"3441_345400","20220312","1"
"3441_345400","20220314","1"
"3441_345400","20220315","1"
"3441_345400","20220316","1"
"3441_345400","20220317","1"
"3441_345400","20220318","1"
"3441_345400","20220319","1"
"3441_345400","20220321","1"
"3441_345400","20220322","1"
"3441_345400","20220323","1"
"3441_345400","20220324","1"
"3441_345400","20220325","1"
"3441_345400","20220326","1"
"3441_345400","20220328","1"
"3441_345400","20220329","1"
"3441_345400","20220330","1"
"3441_345400","20220331","1"
"3441_345401","20220228","1"
"3441_345401","20220301","1"
"3441_345401","20220302","1"
"3441_345401","20220303","1"
"3441_345401","20220304","1"
"3441_345401","20220307","1"
"3441_345401","20220308","1"
"3441_345401","20220309","1"
"3441_345401","20220310","1"
"3441_345401","20220311","1"
"3441_345401","20220314","1"
"3441_345401","20220315","1"
"3441_345401","20220316","1"
"3441_345401","20220317","1"
"3441_345401","20220318","1"
"3441_345401","20220321","1"
"3441_345401","20220322","1"
"3441_345401","20220323","1"
"3441_345401","20220324","1"
"3441_345401","20220325","1"
"3441_345401","20220328","1"
"3441_345401","20220329","1"
"3441_345401","20220330","1"
"3441_345401","20220331","1"
"3441_345402","20220228","1"
"3441_345402","20220302","1"
"3441_345402","20220303","1"
"3441_345402","20220305","1"
"3441_345402","20220307","1"
"3441_345402","20220309","1"
"3441_345402","20220310","1"
"3441_345402","20220312","1"
"3441_345402","20220314","1"
"3441_345402","20220316","1"
"3441_345402","20220317","1"
"3441_345402","20220319","1"
"3441_345402","20220321","1"
"3441_345402","20220323","1"
"3441_345402","20220324","1"
"3441_345402","20220326","1"
"3441_345402","20220328","1"
"3441_345402","20220330","1"
"3441_345402","20220331","1"
"3441_345403","20220301","1"
"3441_345403","20220304","1"
"3441_345403","20220308","1"
"3441_345403","20220311","1"
"3441_345403","20220315","1"
"3441_345403","20220318","1"
"3441_345403","20220322","1"
"3441_345403","20220325","1"
"3441_345403","20220329","1"
"3441_345404","20220302","1"
"3441_345404","20220305","1"
"3441_345404","20220309","1"
"3441_345404","20220312","1"
"3441_345404","20220316","1"
"3441_345404","20220319","1"
"3441_345404","20220323","1"
"3441_345404","20220326","1"
"3441_345404","20220330","1"
"3441_345405","20220228","1"
"3441_345405","20220302","1"
"3441_345405","20220303","1"
"3441_345405","20220307","1"
"3441_345405","20220309","1"
"3441_345405","20220310","1"
"3441_345405","20220314","1"
"3441_345405","20220316","1"
"3441_345405","20220317","1"
"3441_345405","20220321","1"
"3441_345405","20220323","1"
"3441_345405","20220324","1"
"3441_345405","20220328","1"
"3441_345405","20220330","1"
"3441_345405","20220331","1"
"3441_345406","20220301","1"
"3441_345406","20220302","1"
"3441_345406","20220304","1"
"3441_345406","20220308","1"
"3441_345406","20220309","1"
"3441_345406","20220311","1"
"3441_345406","20220315","1"
"3441_345406","20220316","1"
"3441_345406","20220318","1"
"3441_345406","20220322","1"
"3441_345406","20220323","1"
"3441_345406","20220325","1"
"3441_345406","20220329","1"
"3441_345406","20220330","1"
"3441_345407","20220301","1"
"3441_345407","20220303","1"
"3441_345407","20220304","1"
"3441_345407","20220308","1"
"3441_345407","20220310","1"
"3441_345407","20220311","1"
"3441_345407","20220315","1"
"3441_345407","20220317","1"
"3441_345407","20220318","1"
"3441_345407","20220322","1"
"3441_345407","20220324","1"
"3441_345407","20220325","1"
"3441_345407","20220329","1"
"3441_345407","20220331","1"
"3441_345408","20220228","1"
"3441_345408","20220301","1"
"3441_345408","20220302","1"
"3441_345408","20220303","1"
"3441_345408","20220304","1"
"3441_345408","20220305","1"
"3441_345408","20220307","1"
"3441_345408","20220308","1"
"3441_345408","20220309","1"
"3441_345408","20220310","1"
"3441_345408","20220311","1"
"3441_345408","20220312","1"
"3441_345408","20220314","1"
"3441_345408","20220315","1"
"3441_345408","20220316","1"
"3441_345408","20220317","1"
"3441_345408","20220318","1"
"3441_345408","20220319","1"
"3441_345408","20220321","1"
"3441_345408","20220322","1"
"3441_345408","20220323","1"
"3441_345408","20220324","1"
"3441_345408","20220325","1"
"3441_345408","20220326","1"
"3441_345408","20220328","1"
"3441_345408","20220329","1"
"3441_345408","20220330","1"
"3441_345408","20220331","1"
"3441_345409","20220228","1"
"3441_345409","20220301","1"
"3441_345409","20220302","1"
"3441_345409","20220303","1"
"3441_345409","20220304","1"
"3441_345409","20220305","1"
"3441_345409","20220307","1"
"3441_345409","20220308","1"
"3441_345409","20220309","1"
"3441_345409","20220310","1"
"3441_345409","20220311","1"
"3441_345409","20220312","1"
"3441_345409","20220314","1"
"3441_345409","20220315","1"
"3441_345409","20220316","1"
"3441_345409","20220317","1"
"3441_345409","20220318","1"
"3441_345409","20220319","1"
"3441_345409","20220321","1"
"3441_345409","20220322","1"
"3441_345409","20220323","1"
"3441_345409","20220324","1"
"3441_345409","20220325","1"
"3441_345409","20220326","1"
"3441_345409","20220328","1"
"3441_345409","20220329","1"
"3441_345409","20220330","1"
"3441_345409","20220331","1"
"3441_345410","20220228","1"
"3441_345410","20220301","1"
"3441_345410","20220302","1"
"3441_345410","20220303","1"
"3441_345410","20220304","1"
"3441_345410","20220305","1"
"3441_345410","20220307","1"
"3441_345410","20220308","1"
"3441_345410","20220309","1"
"3441_345410","20220310","1"
"3441_345410","20220311","1"
"3441_345410","20220312","1"
"3441_345410","20220314","1"
"3441_345410","20220315","1"
"3441_345410","20220316","1"
"3441_345410","20220317","1"
"3441_345410","20220318","1"
"3441_345410","20220319","1"
"3441_345410","20220321","1"
"3441_345410","20220322","1"
"3441_345410","20220323","1"
"3441_345410","20220324","1"
"3441_345410","20220325","1"
"3441_345410","20220326","1"
"3441_345410","20220328","1"
"3441_345410","20220329","1"
"3441_345410","20220330","1"
"3441_345410","20220331","1"
"3441_345411","20220228","1"
"3441_345411","20220301","1"
"3441_345411","20220302","1"
"3441_345411","20220303","1"
"3441_345411","20220304","1"
"3441_345411","20220305","1"
"3441_345411","20220307","1"
"3441_345411","20220308","1"
"3441_345411","20220309","1"
"3441_345411","20220310","1"
"3441_345411","20220311","1"
"3441_345411","20220312","1"
"3441_345411","20220314","1"
"3441_345411","20220315","1"
"3441_345411","20220316","1"
"3441_345411","20220317","1"
"3441_345411","20220318","1"
"3441_345411","20220319","1"
"3441_345411","20220321","1"
"3441_345411","20220322","1"
"3441_345411","20220323","1"
"3441_345411","20220324","1"
"3441_345411","20220325","1"
"3441_345411","20220326","1"
"3441_345411","20220328","1"
"3441_345411","20220329","1"
"3441_345411","20220330","1"
"3441_345411","20220331","1"
"3441_345412","20220303","1"
"3441_345412","20220310","1"
"3441_345412","20220317","1"
"3441_345412","20220324","1"
"3441_345412","20220331","1"
"3441_345413","20220228","1"
"3441_345413","20220301","1"
"3441_345413","20220302","1"
"3441_345413","20220303","1"
"3441_345413","20220304","1"
"3441_345413","20220305","1"
"3441_345413","20220307","1"
"3441_345413","20220308","1"
"3441_345413","20220309","1"
"3441_345413","20220310","1"
"3441_345413","20220311","1"
"3441_345413","20220312","1"
"3441_345413","20220314","1"
"3441_345413","20220315","1"
"3441_345413","20220316","1"
"3441_345413","20220317","1"
"3441_345413","20220318","1"
"3441_345413","20220319","1"
"3441_345413","20220321","1"
"3441_345413","20220322","1"
"3441_345413","20220323","1"
"3441_345413","20220324","1"
"3441_345413","20220325","1"
"3441_345413","20220326","1"
"3441_345413","20220328","1"
"3441_345413","20220329","1"
"3441_345413","20220330","1"
"3441_345413","20220331","1"
"3441_345414","20220228","1"
"3441_345414","20220301","1"
"3441_345414","20220302","1"
"3441_345414","20220303","1"
"3441_345414","20220304","1"
"3441_345414","20220307","1"
"3441_345414","20220308","1"
"3441_345414","20220309","1"
"3441_345414","20220310","1"
"3441_345414","20220311","1"
"3441_345414","20220314","1"
"3441_345414","20220315","1"
"3441_345414","20220316","1"
"3441_345414","20220317","1"
"3441_345414","20220318","1"
"3441_345414","20220321","1"
"3441_345414","20220322","1"
"3441_345414","20220323","1"
"3441_345414","20220324","1"
"3441_345414","20220325","1"
"3441_345414","20220328","1"
"3441_345414","20220329","1"
"3441_345414","20220330","1"
"3441_345414","20220331","1"
"3441_345415","20220303","1"
"3441_345415","20220310","1"
"3441_345415","20220317","1"
"3441_345415","20220324","1"
"3441_345415","20220331","1"
"3441_345416","20220228","1"
"3441_345416","20220301","1"
"3441_345416","20220302","1"
"3441_345416","20220303","1"
"3441_345416","20220304","1"
"3441_345416","20220305","1"
"3441_345416","20220307","1"
"3441_345416","20220308","1"
"3441_345416","20220309","1"
"3441_345416","20220310","1"
"3441_345416","20220311","1"
"3441_345416","20220312","1"
"3441_345416","20220314","1"
"3441_345416","20220315","1"
"3441_345416","20220316","1"
"3441_345416","20220317","1"
"3441_345416","20220318","1"
"3441_345416","20220319","1"
"3441_345416","20220321","1"
"3441_345416","20220322","1"
"3441_345416","20220323","1"
"3441_345416","20220324","1"
"3441_345416","20220325","1"
"3441_345416","20220326","1"
"3441_345416","20220328","1"
"3441_345416","20220329","1"
"3441_345416","20220330","1"
"3441_345416","20220331","1"
"3441_345417","20220306","1"
"3441_345417","20220313","1"
"3441_345417","20220320","1"
"3441_345417","20220327","1"
"3441_345418","20220228","1"
"3441_345418","20220301","1"
"3441_345418","20220302","1"
"3441_345418","20220303","1"
"3441_345418","20220304","1"
"3441_345418","20220305","1"
"3441_345418","20220306","1"
"3441_345418","20220307","1"
"3441_345418","20220308","1"
"3441_345418","20220309","1"
"3441_345418","20220310","1"
"3441_345418","20220311","1"
"3441_345418","20220312","1"
"3441_345418","20220313","1"
"3441_345418","20220314","1"
"3441_345418","20220315","1"
"3441_345418","20220316","1"
"3441_345418","20220317","1"
"3441_345418","20220318","1"
"3441_345418","20220319","1"
"3441_345418","20220320","1"
"3441_345418","20220321","1"
"3441_345418","20220322","1"
"3441_345418","20220323","1"
"3441_345418","20220324","1"
"3441_345418","20220325","1"
"3441_345418","20220326","1"
"3441_345418","20220327","1"
"3441_345418","20220328","1"
"3441_345418","20220329","1"
"3441_345418","20220330","1"
"3441_345418","20220331","1"
"3441_345419","20220228","1"
"3441_345419","20220301","1"
"3441_345419","20220302","1"
"3441_345419","20220303","1"
"3441_345419","20220304","1"
"3441_345419","20220305","1"
"3441_345419","20220307","1"
"3441_345419","20220308","1"
"3441_345419","20220309","1"
"3441_345419","20220310","1"
"3441_345419","20220311","1"
"3441_345419","20220312","1"
"3441_345419","20220314","1"
"3441_345419","20220315","1"
"3441_345419","20220316","1"
"3441_345419","20220317","1"
"3441_345419","20220318","1"
"3441_345419","20220319","1"
"3441_345419","20220321","1"
"3441_345419","20220322","1"
"3441_345419","20220323","1"
"3441_345419","20220324","1"
"3441_345419","20220325","1"
"3441_345419","20220326","1"
"3441_345419","20220328","1"
"3441_345419","20220329","1"
"3441_345419","20220330","1"
"3441_345419","20220331","1"
"3441_345420","20220228","1"
"3441_345420","20220301","1"
"3441_345420","20220302","1"
"3441_345420","20220303","1"
"3441_345420","20220304","1"
"3441_345420","20220305","1"
"3441_345420","20220307","1"
"3441_345420","20220308","1"
"3441_345420","20220309","1"
"3441_345420","20220310","1"
"3441_345420","20220311","1"
"3441_345420","20220312","1"
"3441_345420","20220314","1"
"3441_345420","20220315","1"
"3441_345420","20220316","1"
"3441_345420","20220317","1"
"3441_345420","20220318","1"
"3441_345420","20220319","1"
"3441_345420","20220321","1"
"3441_345420","20220322","1"
"3441_345420","20220323","1"
"3441_345420","20220324","1"
"3441_345420","20220325","1"
"3441_345420","20220326","1"
"3441_345420","20220328","1"
"3441_345420","20220329","1"
"3441_345420","20220330","1"
"3441_345420","20220331","1"
"3441_345421","20220228","1"
"3441_345421","20220301","1"
"3441_345421","20220302","1"
"3441_345421","20220303","1"
"3441_345421","20220304","1"
"3441_345421","20220307","1"
"3441_345421","20220308","1"
"3441_345421","20220309","1"
"3441_345421","20220310","1"
"3441_345421","20220311","1"
"3441_345421","20220314","1"
"3441_345421","20220315","1"
"3441_345421","20220316","1"
"3441_345421","20220317","1"
"3441_345421","20220318","1"
"3441_345421","20220321","1"
"3441_345421","20220322","1"
"3441_345421","20220323","1"
"3441_345421","20220324","1"
"3441_345421","20220325","1"
"3441_345421","20220328","1"
"3441_345421","20220329","1"
"3441_345421","20220330","1"
"3441_345421","20220331","1"
"3441_345422","20220228","1"
"3441_345422","20220301","1"
"3441_345422","20220302","1"
"3441_345422","20220303","1"
"3441_345422","20220304","1"
"3441_345422","20220305","1"
"3441_345422","20220307","1"
"3441_345422","20220308","1"
"3441_345422","20220309","1"
"3441_345422","20220310","1"
"3441_345422","20220311","1"
"3441_345422","20220312","1"
"3441_345422","20220314","1"
"3441_345422","20220315","1"
"3441_345422","20220316","1"
"3441_345422","20220317","1"
"3441_345422","20220318","1"
"3441_345422","20220319","1"
"3441_345422","20220321","1"
"3441_345422","20220322","1"
"3441_345422","20220323","1"
"3441_345422","20220324","1"
"3441_345422","20220325","1"
"3441_345422","20220326","1"
"3441_345422","20220328","1"
"3441_345422","20220329","1"
"3441_345422","20220330","1"
"3441_345422","20220331","1"
"3441_345423","20220228","1"
"3441_345423","20220301","1"
"3441_345423","20220302","1"
"3441_345423","20220303","1"
"3441_345423","20220304","1"
"3441_345423","20220307","1"
"3441_345423","20220308","1"
"3441_345423","20220309","1"
"3441_345423","20220310","1"
"3441_345423","20220311","1"
"3441_345423","20220314","1"
"3441_345423","20220315","1"
"3441_345423","20220316","1"
"3441_345423","20220317","1"
"3441_345423","20220318","1"
"3441_345423","20220321","1"
"3441_345423","20220322","1"
"3441_345423","20220323","1"
"3441_345423","20220324","1"
"3441_345423","20220325","1"
"3441_345423","20220328","1"
"3441_345423","20220329","1"
"3441_345423","20220330","1"
"3441_345423","20220331","1"
"3441_345424","20220228","1"
"3441_345424","20220301","1"
"3441_345424","20220302","1"
"3441_345424","20220303","1"
"3441_345424","20220304","1"
"3441_345424","20220305","1"
"3441_345424","20220307","1"
"3441_345424","20220308","1"
"3441_345424","20220309","1"
"3441_345424","20220310","1"
"3441_345424","20220311","1"
"3441_345424","20220312","1"
"3441_345424","20220314","1"
"3441_345424","20220315","1"
"3441_345424","20220316","1"
"3441_345424","20220317","1"
"3441_345424","20220318","1"
"3441_345424","20220319","1"
"3441_345424","20220321","1"
"3441_345424","20220322","1"
"3441_345424","20220323","1"
"3441_345424","20220324","1"
"3441_345424","20220325","1"
"3441_345424","20220326","1"
"3441_345424","20220328","1"
"3441_345424","20220329","1"
"3441_345424","20220330","1"
"3441_345424","20220331","1"
"3441_345425","20220228","1"
"3441_345425","20220301","1"
"3441_345425","20220302","1"
"3441_345425","20220303","1"
"3441_345425","20220304","1"
"3441_345425","20220305","1"
"3441_345425","20220307","1"
"3441_345425","20220308","1"
"3441_345425","20220309","1"
"3441_345425","20220310","1"
"3441_345425","20220311","1"
"3441_345425","20220312","1"
"3441_345425","20220314","1"
"3441_345425","20220315","1"
"3441_345425","20220316","1"
"3441_345425","20220317","1"
"3441_345425","20220318","1"
"3441_345425","20220319","1"
"3441_345425","20220321","1"
"3441_345425","20220322","1"
"3441_345425","20220323","1"
"3441_345425","20220324","1"
"3441_345425","20220325","1"
"3441_345425","20220326","1"
"3441_345425","20220328","1"
"3441_345425","20220329","1"
"3441_345425","20220330","1"
"3441_345425","20220331","1"
"3441_345426","20220228","1"
"3441_345426","20220301","1"
"3441_345426","20220302","1"
"3441_345426","20220303","1"
"3441_345426","20220304","1"
"3441_345426","20220307","1"
"3441_345426","20220308","1"
"3441_345426","20220309","1"
"3441_345426","20220310","1"
"3441_345426","20220311","1"
"3441_345426","20220314","1"
"3441_345426","20220315","1"
"3441_345426","20220316","1"
"3441_345426","20220317","1"
"3441_345426","20220318","1"
"3441_345426","20220321","1"
"3441_345426","20220322","1"
"3441_345426","20220323","1"
"3441_345426","20220324","1"
"3441_345426","20220325","1"
"3441_345426","20220328","1"
"3441_345426","20220329","1"
"3441_345426","20220330","1"
"3441_345426","20220331","1"
"3441_345427","20220301","1"
"3441_345427","20220308","1"
"3441_345427","20220315","1"
"3441_345427","20220322","1"
"3441_345427","20220329","1"
"3441_345428","20220228","1"
"3441_345428","20220302","1"
"3441_345428","20220304","1"
"3441_345428","20220305","1"
"3441_345428","20220307","1"
"3441_345428","20220309","1"
"3441_345428","20220311","1"
"3441_345428","20220312","1"
"3441_345428","20220314","1"
"3441_345428","20220316","1"
"3441_345428","20220318","1"
"3441_345428","20220319","1"
"3441_345428","20220321","1"
"3441_345428","20220323","1"
"3441_345428","20220325","1"
"3441_345428","20220326","1"
"3441_345428","20220328","1"
"3441_345428","20220330","1"
"3441_345429","20220301","1"
"3441_345429","20220303","1"
"3441_345429","20220308","1"
"3441_345429","20220310","1"
"3441_345429","20220315","1"
"3441_345429","20220317","1"
"3441_345429","20220322","1"
"3441_345429","20220324","1"
"3441_345429","20220329","1"
"3441_345429","20220331","1"
"3441_345430","20220228","1"
"3441_345430","20220301","1"
"3441_345430","20220302","1"
"3441_345430","20220303","1"
"3441_345430","20220304","1"
"3441_345430","20220305","1"
"3441_345430","20220307","1"
"3441_345430","20220308","1"
"3441_345430","20220309","1"
"3441_345430","20220310","1"
"3441_345430","20220311","1"
"3441_345430","20220312","1"
"3441_345430","20220314","1"
"3441_345430","20220315","1"
"3441_345430","20220316","1"
"3441_345430","20220317","1"
"3441_345430","20220318","1"
"3441_345430","20220319","1"
"3441_345430","20220321","1"
"3441_345430","20220322","1"
"3441_345430","20220323","1"
"3441_345430","20220324","1"
"3441_345430","20220325","1"
"3441_345430","20220326","1"
"3441_345430","20220328","1"
"3441_345430","20220329","1"
"3441_345430","20220330","1"
"3441_345430","20220331","1"
"3441_345431","20220228","1"
"3441_345431","20220301","1"
"3441_345431","20220302","1"
"3441_345431","20220303","1"
"3441_345431","20220304","1"
"3441_345431","20220307","1"
"3441_345431","20220308","1"
"3441_345431","20220309","1"
"3441_345431","20220310","1"
"3441_345431","20220311","1"
"3441_345431","20220314","1"
"3441_345431","20220315","1"
"3441_345431","20220316","1"
"3441_345431","20220317","1"
"3441_345431","20220318","1"
"3441_345431","20220321","1"
"3441_345431","20220322","1"
"3441_345431","20220323","1"
"3441_345431","20220324","1"
"3441_345431","20220325","1"
"3441_345431","20220328","1"
"3441_345431","20220329","1"
"3441_345431","20220330","1"
"3441_345431","20220331","1"
"3441_345432","20220305","1"
"3441_345432","20220312","1"
"3441_345432","20220319","1"
"3441_345432","20220326","1"
"3441_345433","20220301","1"
"3441_345433","20220308","1"
"3441_345433","20220315","1"
"3441_345433","20220322","1"
"3441_345433","20220329","1"
"3441_345434","20220301","1"
"3441_345434","20220305","1"
"3441_345434","20220308","1"
"3441_345434","20220312","1"
"3441_345434","20220315","1"
"3441_345434","20220319","1"
"3441_345434","20220322","1"
"3441_345434","20220326","1"
"3441_345434","20220329","1"
"3441_345435","20220301","1"
"3441_345435","20220302","1"
"3441_345435","20220308","1"
"3441_345435","20220309","1"
"3441_345435","20220315","1"
"3441_345435","20220316","1"
"3441_345435","20220322","1"
"3441_345435","20220323","1"
"3441_345435","20220329","1"
"3441_345435","20220330","1"
"3441_345436","20220228","1"
"3441_345436","20220303","1"
"3441_345436","20220304","1"
"3441_345436","20220305","1"
"3441_345436","20220307","1"
"3441_345436","20220310","1"
"3441_345436","20220311","1"
"3441_345436","20220312","1"
"3441_345436","20220314","1"
"3441_345436","20220317","1"
"3441_345436","20220318","1"
"3441_345436","20220319","1"
"3441_345436","20220321","1"
"3441_345436","20220324","1"
"3441_345436","20220325","1"
"3441_345436","20220326","1"
"3441_345436","20220328","1"
"3441_345436","20220331","1"
"3441_345437","20220228","1"
"3441_345437","20220303","1"
"3441_345437","20220304","1"
"3441_345437","20220307","1"
"3441_345437","20220310","1"
"3441_345437","20220311","1"
"3441_345437","20220314","1"
"3441_345437","20220317","1"
"3441_345437","20220318","1"
"3441_345437","20220321","1"
"3441_345437","20220324","1"
"3441_345437","20220325","1"
"3441_345437","20220328","1"
"3441_345437","20220331","1"
"3441_345438","20220228","1"
"3441_345438","20220301","1"
"3441_345438","20220302","1"
"3441_345438","20220303","1"
"3441_345438","20220304","1"
"3441_345438","20220305","1"
"3441_345438","20220307","1"
"3441_345438","20220308","1"
"3441_345438","20220309","1"
"3441_345438","20220310","1"
"3441_345438","20220311","1"
"3441_345438","20220312","1"
"3441_345438","20220314","1"
"3441_345438","20220315","1"
"3441_345438","20220316","1"
"3441_345438","20220317","1"
"3441_345438","20220318","1"
"3441_345438","20220319","1"
"3441_345438","20220321","1"
"3441_345438","20220322","1"
"3441_345438","20220323","1"
"3441_345438","20220324","1"
"3441_345438","20220325","1"
"3441_345438","20220326","1"
"3441_345438","20220328","1"
"3441_345438","20220329","1"
"3441_345438","20220330","1"
"3441_345438","20220331","1"
"3441_345439","20220228","1"
"3441_345439","20220301","1"
"3441_345439","20220302","1"
"3441_345439","20220303","1"
"3441_345439","20220304","1"
"3441_345439","20220307","1"
"3441_345439","20220308","1"
"3441_345439","20220309","1"
"3441_345439","20220310","1"
"3441_345439","20220311","1"
"3441_345439","20220314","1"
"3441_345439","20220315","1"
"3441_345439","20220316","1"
"3441_345439","20220317","1"
"3441_345439","20220318","1"
"3441_345439","20220321","1"
"3441_345439","20220322","1"
"3441_345439","20220323","1"
"3441_345439","20220324","1"
"3441_345439","20220325","1"
"3441_345439","20220328","1"
"3441_345439","20220329","1"
"3441_345439","20220330","1"
"3441_345439","20220331","1"
"3441_345440","20220228","1"
"3441_345440","20220301","1"
"3441_345440","20220302","1"
"3441_345440","20220303","1"
"3441_345440","20220304","1"
"3441_345440","20220305","1"
"3441_345440","20220307","1"
"3441_345440","20220308","1"
"3441_345440","20220309","1"
"3441_345440","20220310","1"
"3441_345440","20220311","1"
"3441_345440","20220312","1"
"3441_345440","20220314","1"
"3441_345440","20220315","1"
"3441_345440","20220316","1"
"3441_345440","20220317","1"
"3441_345440","20220318","1"
"3441_345440","20220319","1"
"3441_345440","20220321","1"
"3441_345440","20220322","1"
"3441_345440","20220323","1"
"3441_345440","20220324","1"
"3441_345440","20220325","1"
"3441_345440","20220326","1"
"3441_345440","20220328","1"
"3441_345440","20220329","1"
"3441_345440","20220330","1"
"3441_345440","20220331","1"
"3441_345441","20220302","1"
"3441_345441","20220309","1"
"3441_345441","20220316","1"
"3441_345441","20220323","1"
"3441_345441","20220330","1"
"3441_345442","20220228","1"
"3441_345442","20220301","1"
"3441_345442","20220302","1"
"3441_345442","20220303","1"
"3441_345442","20220304","1"
"3441_345442","20220307","1"
"3441_345442","20220308","1"
"3441_345442","20220309","1"
"3441_345442","20220310","1"
"3441_345442","20220311","1"
"3441_345442","20220314","1"
"3441_345442","20220315","1"
"3441_345442","20220316","1"
"3441_345442","20220317","1"
"3441_345442","20220318","1"
"3441_345442","20220321","1"
"3441_345442","20220322","1"
"3441_345442","20220323","1"
"3441_345442","20220324","1"
"3441_345442","20220325","1"
"3441_345442","20220328","1"
"3441_345442","20220329","1"
"3441_345442","20220330","1"
"3441_345442","20220331","1"
"3441_345443","20220305","1"
"3441_345443","20220312","1"
"3441_345443","20220319","1"
"3441_345443","20220326","1"
"3441_345444","20220301","1"
"3441_345444","20220302","1"
"3441_345444","20220304","1"
"3441_345444","20220308","1"
"3441_345444","20220309","1"
"3441_345444","20220311","1"
"3441_345444","20220315","1"
"3441_345444","20220316","1"
"3441_345444","20220318","1"
"3441_345444","20220322","1"
"3441_345444","20220323","1"
"3441_345444","20220325","1"
"3441_345444","20220329","1"
"3441_345444","20220330","1"
"3441_345445","20220228","1"
"3441_345445","20220301","1"
"3441_345445","20220302","1"
"3441_345445","20220303","1"
"3441_345445","20220304","1"
"3441_345445","20220305","1"
"3441_345445","20220307","1"
"3441_345445","20220308","1"
"3441_345445","20220309","1"
"3441_345445","20220310","1"
"3441_345445","20220311","1"
"3441_345445","20220312","1"
"3441_345445","20220314","1"
"3441_345445","20220315","1"
"3441_345445","20220316","1"
"3441_345445","20220317","1"
"3441_345445","20220318","1"
"3441_345445","20220319","1"
"3441_345445","20220321","1"
"3441_345445","20220322","1"
